user_id,day,ch1,ch2,treated,kpi
311,2024-01-05,32,5,0,64
311,2024-01-06,42,5,0,54
311,2024-01-07,71,5,0,19
311,2024-01-08,52,5,0,28
311,2024-01-09,17,5,0,57
311,2024-01-10,20,5,0,74
311,2024-01-11,11,5,0,70
311,2024-01-12,89,5,0,0
311,2024-01-13,88,5,0,0
311,2024-01-14,35,5,0,52
311,2024-01-15,66,5,0,20
311,2024-01-16,51,5,0,33
311,2024-01-17,22,5,0,71
311,2024-01-18,31,5,0,49
311,2024-01-19,40,5,0,40
311,2024-01-20,31,5,0,58
311,2024-01-21,85,5,0,0
311,2024-01-22,55,5,0,23
311,2024-01-23,60,5,0,42
311,2024-01-24,4,5,0,64
311,2024-01-25,96,5,0,0
311,2024-01-26,64,5,0,14
311,2024-01-27,88,5,0,0
311,2024-01-28,57,5,0,32
311,2024-01-29,51,5,0,38
311,2024-01-30,64,5,0,13
311,2024-01-31,29,5,0,59
311,2024-02-01,83,5,0,10
311,2024-02-02,49,5,0,49
311,2024-02-03,44,5,0,50
311,2024-02-04,56,5,0,16
311,2024-02-05,24,5,0,47
311,2024-02-06,17,5,0,50
311,2024-02-07,10,5,0,76
311,2024-02-08,61,5,0,35
311,2024-02-09,13,5,0,74
311,2024-02-10,30,5,0,65
311,2024-02-11,37,5,0,38
311,2024-02-12,36,5,0,42
311,2024-02-13,27,5,0,64
311,2024-02-14,49,5,0,44
311,2024-02-15,37,5,0,54
311,2024-02-16,0,5,0,78
311,2024-02-17,52,5,0,29
312,2023-11-17,50,9,0,38
312,2023-11-18,31,9,0,61
312,2023-11-19,84,9,0,0
312,2023-11-20,81,9,0,14
312,2023-11-21,92,9,0,0
312,2023-11-22,84,9,0,0
312,2023-11-23,34,9,0,49
312,2023-11-24,25,9,0,51
312,2023-11-25,3,9,0,70
312,2023-11-26,87,9,0,0
312,2023-11-27,74,9,0,26
312,2023-11-28,64,9,0,32
312,2023-11-29,17,9,0,62
312,2023-11-30,58,9,0,20
312,2023-12-01,4,9,0,77
312,2023-12-02,14,9,0,51
312,2023-12-03,68,9,0,19
312,2023-12-04,45,9,0,58
312,2023-12-05,6,9,0,59
312,2023-12-06,42,9,0,57
312,2023-12-07,76,9,0,21
312,2023-12-08,54,9,0,38
312,2023-12-09,21,9,0,61
312,2023-12-10,0,9,0,52
312,2023-12-11,61,9,0,22
312,2023-12-12,73,9,0,3
312,2023-12-13,19,9,0,55
312,2023-12-14,47,9,0,53
312,2023-12-15,94,9,0,0
312,2023-12-16,41,9,0,57
312,2023-12-17,57,9,0,35
312,2023-12-18,64,9,0,35
312,2023-12-19,73,9,0,8
312,2023-12-20,73,9,0,19
312,2023-12-21,24,9,0,60
312,2023-12-22,2,9,0,63
312,2023-12-23,74,9,0,22
312,2023-12-24,25,9,0,41
312,2023-12-25,82,9,0,14
312,2023-12-26,26,9,0,67
312,2023-12-27,60,9,0,36
312,2023-12-28,57,9,0,18
312,2023-12-29,62,9,0,27
312,2023-12-30,85,9,0,4
312,2023-12-31,47,9,0,29
312,2024-01-01,7,9,0,62
312,2024-01-02,61,9,0,15
312,2024-01-03,86,9,0,0
312,2024-01-04,40,9,0,58
312,2024-01-05,40,9,0,41
312,2024-01-06,65,9,0,13
312,2024-01-07,67,9,0,14
312,2024-01-08,26,9,0,63
312,2024-01-09,13,9,0,65
312,2024-01-10,83,9,0,0
312,2024-01-11,27,9,0,66
312,2024-01-12,68,9,0,13
312,2024-01-13,79,9,0,13
312,2024-01-14,14,9,0,57
312,2024-01-15,38,9,0,63
312,2024-01-16,37,9,0,58
312,2024-01-17,75,9,0,1
312,2024-01-18,20,9,0,71
312,2024-01-19,23,9,0,53
312,2024-01-20,94,9,0,0
312,2024-01-21,63,9,0,30
312,2024-01-22,97,9,0,0
312,2024-01-23,29,9,0,69
312,2024-01-24,95,9,0,0
312,2024-01-25,75,9,0,11
312,2024-01-26,74,9,0,22
312,2024-01-27,86,9,0,0
312,2024-01-28,49,9,0,32
312,2024-01-29,5,9,0,71
312,2024-01-30,52,9,0,42
312,2024-01-31,88,9,0,0
312,2024-02-01,92,9,0,0
312,2024-02-02,41,9,0,55
312,2024-02-03,80,9,0,4
312,2024-02-04,49,9,0,51
312,2024-02-05,79,9,0,5
312,2024-02-06,0,9,0,79
312,2024-02-07,23,9,0,75
312,2024-02-08,78,9,0,8
312,2024-02-09,53,9,0,47
312,2024-02-10,4,9,0,66
312,2024-02-11,70,9,0,25
312,2024-02-12,43,9,0,45
312,2024-02-13,16,9,0,75
312,2024-02-14,71,9,0,9
312,2024-02-15,48,9,0,48
312,2024-02-16,23,9,0,51
312,2024-02-17,99,9,0,0
313,2023-11-17,66,8,0,7
313,2023-11-18,87,8,0,0
313,2023-11-19,54,8,0,27
313,2023-11-20,32,8,0,56
313,2023-11-21,3,8,0,63
313,2023-11-22,42,8,0,53
313,2023-11-23,43,8,0,48
313,2023-11-24,70,8,0,14
313,2023-11-25,81,8,0,0
313,2023-11-26,53,8,0,37
313,2023-11-27,85,8,0,0
313,2023-11-28,94,8,0,0
313,2023-11-29,83,8,0,10
313,2023-11-30,47,8,0,58
313,2023-12-01,1,8,0,57
313,2023-12-02,83,8,0,7
313,2023-12-03,23,8,0,41
313,2023-12-04,22,8,0,72
313,2023-12-05,3,8,0,73
313,2023-12-06,19,8,0,59
313,2023-12-07,21,8,0,61
313,2023-12-08,60,8,0,24
313,2023-12-09,35,8,0,44
313,2023-12-10,59,8,0,24
313,2023-12-11,58,8,0,40
313,2023-12-12,16,8,0,74
313,2023-12-13,68,8,0,16
313,2023-12-14,67,8,0,22
313,2023-12-15,45,8,0,49
313,2023-12-16,0,8,0,52
313,2023-12-17,31,8,0,46
313,2023-12-18,79,8,0,3
313,2023-12-19,70,8,0,15
313,2023-12-20,19,8,0,58
313,2023-12-21,23,8,0,64
313,2023-12-22,80,8,0,0
313,2023-12-23,28,8,0,51
313,2023-12-24,7,8,0,62
313,2023-12-25,27,8,0,61
313,2023-12-26,99,8,0,0
313,2023-12-27,7,8,0,67
313,2023-12-28,1,8,0,78
313,2023-12-29,54,8,0,45
313,2023-12-30,17,8,0,58
313,2023-12-31,1,8,0,53
313,2024-01-01,24,8,0,67
313,2024-01-02,31,8,0,53
313,2024-01-03,16,8,0,54
313,2024-01-04,81,8,0,14
313,2024-01-05,77,8,0,0
313,2024-01-06,33,8,0,60
313,2024-01-07,4,8,0,57
313,2024-01-08,82,8,0,0
313,2024-01-09,34,8,0,68
313,2024-01-10,26,8,0,63
313,2024-01-11,62,8,0,15
313,2024-01-12,99,8,0,0
313,2024-01-13,47,8,0,47
313,2024-01-14,34,8,0,62
313,2024-01-15,51,8,0,38
313,2024-01-16,0,8,0,59
313,2024-01-17,91,8,0,0
313,2024-01-18,86,8,0,0
313,2024-01-19,94,8,0,0
313,2024-01-20,37,8,0,44
313,2024-01-21,46,8,0,28
313,2024-01-22,10,8,0,61
313,2024-01-23,13,8,0,76
313,2024-01-24,40,8,0,40
313,2024-01-25,74,8,0,21
313,2024-01-26,39,8,0,52
313,2024-01-27,10,8,0,70
313,2024-01-28,31,8,0,54
313,2024-01-29,12,8,0,75
313,2024-01-30,5,8,0,78
313,2024-01-31,1,8,0,75
313,2024-02-01,10,8,0,53
313,2024-02-02,82,8,0,4
313,2024-02-03,16,8,0,53
313,2024-02-04,19,8,0,62
313,2024-02-05,29,8,0,43
313,2024-02-06,32,8,0,49
313,2024-02-07,81,8,0,6
313,2024-02-08,56,8,0,35
313,2024-02-09,85,8,0,0
313,2024-02-10,88,8,0,0
313,2024-02-11,67,8,0,3
313,2024-02-12,13,8,0,56
313,2024-02-13,53,8,0,26
313,2024-02-14,23,8,0,67
313,2024-02-15,4,8,0,63
313,2024-02-16,28,8,0,45
313,2024-02-17,54,8,0,49
314,2023-11-17,58,4,0,45
314,2023-11-18,45,4,0,46
314,2023-11-19,21,4,0,62
314,2023-11-20,73,4,0,25
314,2023-11-21,46,4,0,35
314,2023-11-22,99,4,0,0
314,2023-11-23,75,4,0,2
314,2023-11-24,77,4,0,0
314,2023-11-25,27,4,0,60
314,2023-11-26,60,4,0,12
314,2023-11-27,53,4,0,38
314,2023-11-28,42,4,0,60
314,2023-11-29,28,4,0,61
314,2023-11-30,6,4,0,75
314,2023-12-01,32,4,0,46
314,2023-12-02,3,4,0,62
314,2023-12-03,27,4,0,47
314,2023-12-04,75,4,0,11
314,2023-12-05,19,4,0,73
314,2023-12-06,80,4,0,0
314,2023-12-07,45,4,0,38
314,2023-12-08,38,4,0,61
314,2023-12-09,34,4,0,62
314,2023-12-10,66,4,0,5
314,2023-12-11,17,4,0,68
314,2023-12-12,86,4,0,1
314,2023-12-13,23,4,0,65
314,2023-12-14,84,4,0,0
314,2023-12-15,8,4,0,74
314,2023-12-16,1,4,0,71
314,2023-12-17,46,4,0,34
314,2023-12-18,83,4,0,7
314,2023-12-19,5,4,0,77
314,2023-12-20,94,4,0,0
314,2023-12-21,62,4,0,13
314,2023-12-22,85,4,0,0
314,2023-12-23,38,4,0,41
314,2023-12-24,99,4,0,0
314,2023-12-25,10,4,0,55
314,2023-12-26,20,4,0,61
314,2023-12-27,27,4,0,44
314,2023-12-28,2,4,0,73
314,2023-12-29,11,4,0,72
314,2023-12-30,64,4,0,14
314,2023-12-31,49,4,0,45
314,2024-01-01,13,4,0,59
314,2024-01-02,81,4,0,0
314,2024-01-03,19,4,0,59
314,2024-01-04,27,4,0,45
314,2024-01-05,56,4,0,24
314,2024-01-06,48,4,0,39
314,2024-01-07,13,4,0,62
314,2024-01-08,89,4,0,0
314,2024-01-09,44,4,0,54
314,2024-01-10,62,4,0,22
314,2024-01-11,64,4,0,13
314,2024-01-12,15,4,0,67
314,2024-01-13,91,4,0,0
314,2024-01-14,30,4,0,49
314,2024-01-15,67,4,0,20
314,2024-01-16,15,4,0,75
314,2024-01-17,90,4,0,0
314,2024-01-18,4,4,0,50
314,2024-01-19,17,4,0,55
314,2024-01-20,86,4,0,0
314,2024-01-21,8,4,0,65
314,2024-01-22,67,4,0,15
314,2024-01-23,20,4,0,48
314,2024-01-24,3,4,0,56
314,2024-01-25,2,4,0,72
314,2024-01-26,0,4,0,55
314,2024-01-27,10,4,0,58
314,2024-01-28,33,4,0,40
314,2024-01-29,46,4,0,53
314,2024-01-30,37,4,0,50
314,2024-01-31,67,4,0,8
314,2024-02-01,97,4,0,0
314,2024-02-02,29,4,0,69
314,2024-02-03,50,4,0,30
314,2024-02-04,23,4,0,43
314,2024-02-05,6,4,0,63
314,2024-02-06,89,4,0,0
314,2024-02-07,94,4,0,0
314,2024-02-08,97,4,0,0
314,2024-02-09,32,4,0,51
314,2024-02-10,8,4,0,76
314,2024-02-11,2,4,0,55
314,2024-02-12,33,4,0,56
314,2024-02-13,90,4,0,0
314,2024-02-14,17,4,0,55
314,2024-02-15,11,4,0,65
314,2024-02-16,89,4,0,0
314,2024-02-17,67,4,0,21
315,2023-11-17,36,6,0,38
315,2023-11-18,75,6,0,1
315,2023-11-19,92,6,0,0
315,2023-11-20,45,6,0,53
315,2023-11-21,66,6,0,29
315,2023-11-22,9,6,0,56
315,2023-11-23,25,6,0,49
315,2023-11-24,46,6,0,52
315,2023-11-25,55,6,0,45
315,2023-11-26,73,6,0,16
315,2023-11-27,20,6,0,58
315,2023-11-28,91,6,0,0
315,2023-11-29,1,6,0,58
315,2023-11-30,88,6,0,0
315,2023-12-01,11,6,0,70
315,2023-12-02,33,6,0,51
315,2023-12-03,58,6,0,41
315,2023-12-04,84,6,0,4
315,2023-12-05,6,6,0,59
315,2023-12-06,43,6,0,60
315,2023-12-07,24,6,0,58
315,2023-12-08,80,6,0,0
315,2023-12-09,77,6,0,6
315,2023-12-10,68,6,0,22
315,2023-12-11,2,6,0,62
315,2023-12-12,45,6,0,59
315,2023-12-13,17,6,0,71
315,2023-12-14,80,6,0,3
315,2023-12-15,19,6,0,57
315,2023-12-16,65,6,0,33
315,2023-12-17,19,6,0,64
315,2023-12-18,33,6,0,58
315,2023-12-19,82,6,0,0
315,2023-12-20,11,6,0,62
315,2023-12-21,45,6,0,30
315,2023-12-22,76,6,0,13
315,2023-12-23,35,6,0,51
315,2023-12-24,94,6,0,0
315,2023-12-25,80,6,0,14
315,2023-12-26,77,6,0,21
315,2023-12-27,97,6,0,0
315,2023-12-28,70,6,0,20
315,2023-12-29,94,6,0,0
315,2023-12-30,62,6,0,35
315,2023-12-31,64,6,0,31
315,2024-01-01,17,6,0,76
315,2024-01-02,29,6,0,54
315,2024-01-03,63,6,0,23
315,2024-01-04,26,6,0,66
315,2024-01-05,63,6,0,15
315,2024-01-06,21,6,0,52
315,2024-01-07,44,6,0,43
315,2024-01-08,30,6,0,62
315,2024-01-09,38,6,0,60
315,2024-01-10,60,6,0,41
315,2024-01-11,57,6,0,34
315,2024-01-12,97,6,0,0
315,2024-01-13,42,6,0,42
315,2024-01-14,73,6,0,0
315,2024-01-15,83,6,0,0
315,2024-01-16,90,6,0,0
315,2024-01-17,55,6,0,36
315,2024-01-18,52,6,0,39
315,2024-01-19,77,6,0,18
315,2024-01-20,53,6,0,40
315,2024-01-21,59,6,0,31
315,2024-01-22,24,6,0,57
315,2024-01-23,20,6,0,52
315,2024-01-24,1,6,0,59
315,2024-01-25,77,6,0,17
315,2024-01-26,88,6,0,0
315,2024-01-27,34,6,0,58
315,2024-01-28,0,6,0,57
315,2024-01-29,27,6,0,71
315,2024-01-30,31,6,0,53
315,2024-01-31,48,6,0,48
315,2024-02-01,89,6,0,0
315,2024-02-02,62,6,0,35
315,2024-02-03,55,6,0,21
315,2024-02-04,79,6,0,0
315,2024-02-05,28,6,0,47
315,2024-02-06,17,6,0,52
315,2024-02-07,61,6,0,31
315,2024-02-08,39,6,0,41
315,2024-02-09,99,6,0,0
315,2024-02-10,44,6,0,39
315,2024-02-11,49,6,0,36
315,2024-02-12,8,6,0,51
315,2024-02-13,94,6,0,0
315,2024-02-14,98,6,0,0
315,2024-02-15,48,6,0,41
315,2024-02-16,46,6,0,56
315,2024-02-17,5,6,0,55
316,2023-11-17,32,1,0,65
316,2023-11-18,26,1,0,40
316,2023-11-19,66,1,0,6
316,2023-11-20,33,1,0,48
316,2023-11-21,4,1,0,67
316,2023-11-22,2,1,0,74
316,2023-11-23,82,1,0,4
316,2023-11-24,60,1,0,28
316,2023-11-25,65,1,0,34
316,2023-11-26,66,1,0,19
316,2023-11-27,65,1,0,18
316,2023-11-28,19,1,0,66
316,2023-11-29,34,1,0,63
316,2023-11-30,60,1,0,37
316,2023-12-01,78,1,0,0
316,2023-12-02,82,1,0,10
316,2023-12-03,70,1,0,5
316,2023-12-04,31,1,0,56
316,2023-12-05,23,1,0,73
316,2023-12-06,94,1,0,0
316,2023-12-07,7,1,0,54
316,2023-12-08,14,1,0,48
316,2023-12-09,65,1,0,22
316,2023-12-10,24,1,0,49
316,2023-12-11,5,1,0,60
316,2023-12-12,85,1,0,6
316,2023-12-13,70,1,0,13
316,2023-12-14,52,1,0,36
316,2023-12-15,10,1,0,60
316,2023-12-16,74,1,0,0
316,2023-12-17,20,1,0,45
316,2023-12-18,28,1,0,50
316,2023-12-19,46,1,0,50
316,2023-12-20,39,1,0,57
316,2023-12-21,75,1,0,12
316,2023-12-22,67,1,0,5
316,2023-12-23,16,1,0,47
316,2023-12-24,24,1,0,50
316,2023-12-25,89,1,0,0
316,2023-12-26,69,1,0,28
316,2023-12-27,15,1,0,64
316,2023-12-28,84,1,0,0
316,2023-12-29,68,1,0,20
316,2023-12-30,85,1,0,0
316,2023-12-31,54,1,0,29
316,2024-01-01,25,1,0,71
316,2024-01-02,48,1,0,54
316,2024-01-03,17,1,0,52
316,2024-01-04,31,1,0,66
316,2024-01-05,75,1,0,12
316,2024-01-06,43,1,0,45
316,2024-01-07,26,1,0,43
316,2024-01-08,49,1,0,29
316,2024-01-09,95,1,0,0
316,2024-01-10,81,1,0,0
316,2024-01-11,36,1,0,53
316,2024-01-12,2,1,0,60
316,2024-01-13,84,1,0,1
316,2024-01-14,65,1,0,21
316,2024-01-15,72,1,0,10
316,2024-01-16,51,1,0,42
316,2024-01-17,70,1,0,4
316,2024-01-18,71,1,0,22
316,2024-01-19,59,1,0,24
316,2024-01-20,89,1,0,0
316,2024-01-21,35,1,0,38
316,2024-01-22,78,1,0,0
316,2024-01-23,53,1,0,45
316,2024-01-24,5,1,0,78
316,2024-01-25,23,1,0,65
316,2024-01-26,8,1,0,54
316,2024-01-27,92,1,0,0
316,2024-01-28,18,1,0,69
316,2024-01-29,88,1,0,0
316,2024-01-30,68,1,0,18
316,2024-01-31,99,1,0,0
316,2024-02-01,36,1,0,63
316,2024-02-02,17,1,0,62
316,2024-02-03,13,1,0,55
316,2024-02-04,39,1,0,56
316,2024-02-05,46,1,0,52
316,2024-02-06,98,1,0,0
316,2024-02-07,67,1,0,32
316,2024-02-08,97,1,0,0
316,2024-02-09,34,1,0,40
316,2024-02-10,48,1,0,49
316,2024-02-11,83,1,0,0
316,2024-02-12,17,1,0,68
316,2024-02-13,93,1,0,0
316,2024-02-14,39,1,0,40
316,2024-02-15,93,1,0,0
316,2024-02-16,56,1,0,32
316,2024-02-17,98,1,0,0
317,2023-11-17,57,0,0,20
317,2023-11-18,53,0,0,34
317,2023-11-19,34,0,0,50
317,2023-11-20,57,0,0,18
317,2023-11-21,60,0,0,16
317,2023-11-22,93,0,0,0
317,2023-11-23,30,0,0,63
317,2023-11-24,41,0,0,36
317,2023-11-25,19,0,0,59
317,2023-11-26,60,0,0,19
317,2023-11-27,86,0,0,0
317,2023-11-28,26,0,0,55
317,2023-11-29,21,0,0,66
317,2023-11-30,67,0,0,33
317,2023-12-01,88,0,0,1
317,2023-12-02,18,0,0,71
317,2023-12-03,40,0,0,42
317,2023-12-04,11,0,0,60
317,2023-12-05,2,0,0,58
317,2023-12-06,40,0,0,55
317,2023-12-07,22,0,0,52
317,2023-12-08,78,0,0,12
317,2023-12-09,71,0,0,2
317,2023-12-10,41,0,0,56
317,2023-12-11,15,0,0,62
317,2023-12-12,82,0,0,0
317,2023-12-13,86,0,0,0
317,2023-12-14,20,0,0,64
317,2023-12-15,10,0,0,76
317,2023-12-16,47,0,0,43
317,2023-12-17,79,0,0,11
317,2023-12-18,42,0,0,48
317,2023-12-19,35,0,0,40
317,2023-12-20,50,0,0,43
317,2023-12-21,75,0,0,6
317,2023-12-22,91,0,0,0
317,2023-12-23,40,0,0,45
317,2023-12-24,95,0,0,0
317,2023-12-25,80,0,0,0
317,2023-12-26,67,0,0,27
317,2023-12-27,75,0,0,21
317,2023-12-28,92,0,0,0
317,2023-12-29,98,0,0,0
317,2023-12-30,66,0,0,26
317,2023-12-31,84,0,0,0
317,2024-01-01,61,0,0,39
317,2024-01-02,20,0,0,66
317,2024-01-03,83,0,0,0
317,2024-01-04,13,0,0,71
317,2024-01-05,33,0,0,58
317,2024-01-06,61,0,0,18
317,2024-01-07,37,0,0,48
317,2024-01-08,17,0,0,68
317,2024-01-09,96,0,0,0
317,2024-01-10,44,0,0,52
317,2024-01-11,57,0,0,20
317,2024-01-12,90,0,0,0
317,2024-01-13,66,0,0,10
317,2024-01-14,93,0,0,0
317,2024-01-15,22,0,0,72
317,2024-01-16,71,0,0,11
317,2024-01-17,14,0,0,61
317,2024-01-18,53,0,0,29
317,2024-01-19,56,0,0,20
317,2024-01-20,10,0,0,65
317,2024-01-21,65,0,0,26
317,2024-01-22,6,0,0,62
317,2024-01-23,31,0,0,40
317,2024-01-24,95,0,0,0
317,2024-01-25,50,0,0,45
317,2024-01-26,81,0,0,4
317,2024-01-27,54,0,0,22
317,2024-01-28,51,0,0,25
317,2024-01-29,83,0,0,0
317,2024-01-30,58,0,0,36
317,2024-01-31,69,0,0,22
317,2024-02-01,63,0,0,28
317,2024-02-02,8,0,0,58
317,2024-02-03,83,0,0,0
317,2024-02-04,81,0,0,0
317,2024-02-05,42,0,0,41
317,2024-02-06,84,0,0,0
317,2024-02-07,46,0,0,31
317,2024-02-08,33,0,0,39
317,2024-02-09,35,0,0,44
317,2024-02-10,77,0,0,0
317,2024-02-11,7,0,0,50
317,2024-02-12,7,0,0,71
317,2024-02-13,42,0,0,54
317,2024-02-14,20,0,0,55
317,2024-02-15,34,0,0,56
317,2024-02-16,53,0,0,23
317,2024-02-17,47,0,0,46
318,2023-11-17,16,6,0,58
318,2023-11-18,96,6,0,0
318,2023-11-19,12,6,0,55
318,2023-11-20,3,6,0,61
318,2023-11-21,6,6,0,73
318,2023-11-22,63,6,0,15
318,2023-11-23,70,6,0,23
318,2023-11-24,76,6,0,13
318,2023-11-25,58,6,0,17
318,2023-11-26,25,6,0,47
318,2023-11-27,46,6,0,49
318,2023-11-28,79,6,0,6
318,2023-11-29,79,6,0,10
318,2023-11-30,24,6,0,54
318,2023-12-01,21,6,0,59
318,2023-12-02,50,6,0,37
318,2023-12-03,85,6,0,3
318,2023-12-04,3,6,0,66
318,2023-12-05,12,6,0,62
318,2023-12-06,46,6,0,46
318,2023-12-07,17,6,0,49
318,2023-12-08,44,6,0,39
318,2023-12-09,78,6,0,14
318,2023-12-10,12,6,0,49
318,2023-12-11,42,6,0,51
318,2023-12-12,19,6,0,74
318,2023-12-13,23,6,0,72
318,2023-12-14,94,6,0,0
318,2023-12-15,82,6,0,3
318,2023-12-16,21,6,0,69
318,2023-12-17,68,6,0,5
318,2023-12-18,48,6,0,44
318,2023-12-19,15,6,0,57
318,2023-12-20,51,6,0,40
318,2023-12-21,73,6,0,16
318,2023-12-22,59,6,0,18
318,2023-12-23,27,6,0,44
318,2023-12-24,93,6,0,0
318,2023-12-25,35,6,0,53
318,2023-12-26,42,6,0,59
318,2023-12-27,97,6,0,0
318,2023-12-28,35,6,0,62
318,2023-12-29,60,6,0,23
318,2023-12-30,39,6,0,33
318,2023-12-31,14,6,0,49
318,2024-01-01,40,6,0,57
318,2024-01-02,32,6,0,62
318,2024-01-03,8,6,0,58
318,2024-01-04,3,6,0,72
318,2024-01-05,82,6,0,0
318,2024-01-06,25,6,0,43
318,2024-01-07,47,6,0,27
318,2024-01-08,89,6,0,0
318,2024-01-09,99,6,0,0
318,2024-01-10,99,6,0,0
318,2024-01-11,58,6,0,34
318,2024-01-12,67,6,0,16
318,2024-01-13,12,6,0,48
318,2024-01-14,20,6,0,57
318,2024-01-15,78,6,0,16
318,2024-01-16,74,6,0,2
318,2024-01-17,99,6,0,0
318,2024-01-18,23,6,0,47
318,2024-01-19,73,6,0,1
318,2024-01-20,81,6,0,7
318,2024-01-21,78,6,0,5
318,2024-01-22,25,6,0,67
318,2024-01-23,51,6,0,36
318,2024-01-24,66,6,0,24
318,2024-01-25,18,6,0,52
318,2024-01-26,36,6,0,61
318,2024-01-27,77,6,0,0
318,2024-01-28,35,6,0,49
318,2024-01-29,31,6,0,67
318,2024-01-30,77,6,0,16
318,2024-01-31,18,6,0,53
318,2024-02-01,44,6,0,51
318,2024-02-02,48,6,0,56
318,2024-02-03,15,6,0,54
318,2024-02-04,48,6,0,27
318,2024-02-05,33,6,0,43
318,2024-02-06,41,6,0,42
318,2024-02-07,93,6,0,0
318,2024-02-08,8,6,0,68
318,2024-02-09,99,6,0,0
318,2024-02-10,85,6,0,2
318,2024-02-11,31,6,0,40
318,2024-02-12,4,6,0,69
318,2024-02-13,1,6,0,74
318,2024-02-14,24,6,0,46
318,2024-02-15,36,6,0,48
318,2024-02-16,74,6,0,4
318,2024-02-17,89,6,0,0
319,2023-11-17,39,7,0,45
319,2023-11-18,97,7,0,0
319,2023-11-19,71,7,0,0
319,2023-11-20,35,7,0,66
319,2023-11-21,86,7,0,0
319,2023-11-22,90,7,0,0
319,2023-11-23,32,7,0,57
319,2023-11-24,87,7,0,4
319,2023-11-25,11,7,0,70
319,2023-11-26,29,7,0,49
319,2023-11-27,37,7,0,59
319,2023-11-28,33,7,0,42
319,2023-11-29,40,7,0,47
319,2023-11-30,99,7,0,0
319,2023-12-01,68,7,0,21
319,2023-12-02,20,7,0,67
319,2023-12-03,43,7,0,35
319,2023-12-04,44,7,0,48
319,2023-12-05,2,7,0,78
319,2023-12-06,20,7,0,62
319,2023-12-07,9,7,0,53
319,2023-12-08,68,7,0,29
319,2023-12-09,65,7,0,32
319,2023-12-10,55,7,0,27
319,2023-12-11,64,7,0,36
319,2023-12-12,2,7,0,62
319,2023-12-13,0,7,0,73
319,2023-12-14,69,7,0,25
319,2023-12-15,20,7,0,73
319,2023-12-16,79,7,0,0
319,2023-12-17,64,7,0,13
319,2023-12-18,80,7,0,14
319,2023-12-19,38,7,0,51
319,2023-12-20,78,7,0,15
319,2023-12-21,59,7,0,43
319,2023-12-22,67,7,0,9
319,2023-12-23,98,7,0,0
319,2023-12-24,23,7,0,57
319,2023-12-25,19,7,0,63
319,2023-12-26,19,7,0,73
319,2023-12-27,1,7,0,53
319,2023-12-28,23,7,0,54
319,2023-12-29,97,7,0,0
319,2023-12-30,76,7,0,8
319,2023-12-31,78,7,0,0
319,2024-01-01,45,7,0,53
319,2024-01-02,96,7,0,0
319,2024-01-03,54,7,0,22
319,2024-01-04,32,7,0,69
319,2024-01-05,74,7,0,24
319,2024-01-06,49,7,0,51
319,2024-01-07,33,7,0,59
319,2024-01-08,71,7,0,2
319,2024-01-09,45,7,0,48
319,2024-01-10,91,7,0,0
319,2024-01-11,70,7,0,13
319,2024-01-12,86,7,0,0
319,2024-01-13,26,7,0,60
319,2024-01-14,59,7,0,31
319,2024-01-15,20,7,0,52
319,2024-01-16,20,7,0,56
319,2024-01-17,40,7,0,52
319,2024-01-18,80,7,0,16
319,2024-01-19,30,7,0,43
319,2024-01-20,87,7,0,0
319,2024-01-21,44,7,0,34
319,2024-01-22,25,7,0,68
319,2024-01-23,14,7,0,68
319,2024-01-24,21,7,0,60
319,2024-01-25,89,7,0,0
319,2024-01-26,42,7,0,50
319,2024-01-27,28,7,0,56
319,2024-01-28,46,7,0,44
319,2024-01-29,56,7,0,35
319,2024-01-30,81,7,0,0
319,2024-01-31,24,7,0,52
319,2024-02-01,64,7,0,25
319,2024-02-02,61,7,0,21
319,2024-02-03,40,7,0,50
319,2024-02-04,31,7,0,62
319,2024-02-05,68,7,0,10
319,2024-02-06,1,7,0,67
319,2024-02-07,59,7,0,16
319,2024-02-08,63,7,0,26
319,2024-02-09,93,7,0,0
319,2024-02-10,98,7,0,0
319,2024-02-11,5,7,0,72
319,2024-02-12,90,7,0,0
319,2024-02-13,45,7,0,37
319,2024-02-14,39,7,0,47
319,2024-02-15,8,7,0,72
319,2024-02-16,4,7,0,73
319,2024-02-17,63,7,0,15
320,2023-11-17,75,3,1,26
320,2023-11-18,33,3,1,54
320,2023-11-19,74,3,1,46
320,2023-11-20,36,3,1,50
320,2023-11-21,76,3,1,15
320,2023-11-22,24,3,1,61
320,2023-11-23,69,3,1,30
320,2023-11-24,72,3,1,24
320,2023-11-25,54,3,1,52
320,2023-11-26,15,3,1,78
320,2023-11-27,87,3,1,23
320,2023-11-28,32,3,1,67
320,2023-11-29,6,3,1,60
320,2023-11-30,70,3,1,20
320,2023-12-01,51,3,1,49
320,2023-12-02,3,3,1,65
320,2023-12-03,22,3,1,78
320,2023-12-04,98,3,1,20
320,2023-12-05,74,3,1,35
320,2023-12-06,53,3,1,55
320,2023-12-07,57,3,1,39
320,2023-12-08,73,3,1,29
320,2023-12-09,49,3,1,52
320,2023-12-10,60,3,1,54
320,2023-12-11,64,3,1,36
320,2023-12-12,6,3,1,69
320,2023-12-13,3,3,1,67
320,2023-12-14,33,3,1,62
320,2023-12-15,80,3,1,24
320,2023-12-16,52,3,1,72
320,2023-12-17,33,3,1,62
320,2023-12-18,62,3,1,27
320,2023-12-19,52,3,1,46
320,2023-12-20,72,3,1,16
